location_key,area_sq_km,latitude,longitude
US_OK_40047,2745,36.38,-97.78
US_OK_40049,2107,34.71,-97.31
US_OK_40051,2863,35.02,-97.89
US_OK_40053,2599,36.8,-97.79
US_OK_40055,1667,34.93,-99.56
US_OK_40057,1395,34.74,-99.84
US_OK_40059,2696,36.78,-99.65
US_OK_40061,1619,35.23,-95.11
US_OK_40063,2110,35.04,-96.26
US_OK_40065,2083,34.59,-99.41
US_OK_40067,2004,34.1,-97.84
US_OK_40069,1705,34.31,-96.66
US_OK_40071,2448,36.81,-97.14
US_OK_40073,2346,35.94,-97.94
US_OK_40075,2669,34.92,-98.98
US_OK_40077,1888,34.87,-95.24
US_OK_40079,4165,34.9,-94.7
US_OK_40081,2501,35.7,-96.88
US_OK_40083,1940,35.91,-97.45
US_OK_40085,1378,33.95,-97.25
US_OK_40087,1503,35,-97.44
US_OK_40089,4924,34.11,-94.77
US_OK_40091,1845,35.38,-95.67
US_OK_40093,2481,36.31,-98.54
US_OK_40095,1106,34.03,-96.77
US_OK_40097,1770,36.3,-95.24
US_OK_40099,1101,34.49,-97.07
US_OK_40101,2173,35.61,-95.38
US_OK_40103,1923,36.39,-97.24
US_OK_40105,1504,36.79,-95.62
US_OK_40107,1629,35.47,-96.33
US_OK_40109,1860,35.48,-97.53
US_OK_40111,1819,35.64,-95.97
US_OK_40113,5967,36.63,-96.4
US_OK_40115,1255,36.84,-94.81
US_OK_40117,1541,36.31,-96.7
US_OK_40119,1806,36.08,-96.97
US_OK_40121,3569,34.93,-95.75
US_OK_40123,1879,34.72,-96.69
US_OK_40125,2055,35.2,-96.94
US_OK_40127,3685,34.42,-95.36
US_OK_40129,2969,35.69,-99.7
US_OK_40131,1843,36.37,-95.6
US_OK_40133,1659,35.17,-96.61
US_OK_40135,1852,35.5,-94.75
US_OK_40137,2308,34.48,-97.86
US_OK_40139,5306,36.75,-101.48
US_OK_40141,2277,34.38,-98.92
US_OK_40143,1520,36.12,-95.94
US_OK_40145,591,35.96,-95.52
US_OK_40147,424,36.747206,-95.980597
US_OK_40149,1009,35.29,-98.99
US_OK_40151,1290,36.77,-98.86
US_OK_40153,1246,36.42,-99.26
US_OR,255026,43.935833,-120.575
US_OR_41001,7999,44.71,-117.67
US_OR_41003,1759,44.490278,-123.4325
US_OR_41005,4867,45.19,-122.21
US_OR_41007,2809,46.01,-123.71
US_OR_41009,1783,45.95,-123.08
US_OR_41011,4678,43.18,-124.09
US_OR_41013,7732,44.13,-120.36
US_OR_41015,5150,42.48,-124.136667
US_OR_41017,7912,43.91,-121.22
US_OR_41019,13297,43.29,-123.18
US_OR_41021,3167,45.38,-120.21
US_OR_41023,11731,44.43841,-118.89173
US_OR_41025,26486,43.07,-118.97
US_OR_41027,840,45.5175,-121.649444
US_OR_41029,7257,42.42,-122.74
US_OR_41031,4639,44.63,-121.17
US_OR_41033,4252,42.36,-123.56
US_OR_41035,15892,42.68,-121.65
US_OR_41037,21648,42.79,-120.39
US_OR_41039,12229,43.95,-122.88
US_OR_41041,3092,44.64,-123.91
US_OR_41043,5983,44.63,-123.09
US_OR_41045,25719,43.21,-117.63
US_OR_41047,3093,44.91,-122.58
US_OR_41049,5307,45.42,-119.57
US_OR_41051,1206,45.54,-122.41
US_OR_41053,1927,44.91,-123.42
US_OR_41055,2153,45.41,-120.69
US_OR_41057,3452,45.46,-123.7
US_OR_41059,8369,45.375131,-118.751366
US_OR_41061,5280,45.327222,-118.093333
US_OR_41063,3152,45.58,-117.17
US_OR_41065,6203,45.16,-121.16
US_OR_41067,1880,45.56,-123.09
US_OR_41069,4442,44.73,-120.02
US_OR_41071,1860,45.23,-123.31
US_PA,119283,41,-77.5
US_PA_42001,1351,39.87,-77.22
US_PA_42003,1929,40.435556,-80.024444
US_PA_42005,1721,40.81,-79.46
US_PA_42007,1150,40.69,-80.35
US_PA_42009,2635,40.01,-78.49
US_PA_42011,2242,40.42,-75.93
US_PA_42013,1365,40.47,-78.35
US_PA_42015,3007,41.79,-76.52
US_PA_42017,1611,40.34,-75.11
US_PA_42019,2058,40.91,-79.91
US_PA_42021,1796,40.49,-78.72
US_PA_42023,1032,41.44,-78.2
US_PA_42025,1003,40.92,-75.7
US_PA_42027,2880,40.91,-77.82
US_PA_42029,1968,39.97,-75.75
US_PA_42031,1577,41.19,-79.42
US_PA_42033,2988,41,-78.47
US_PA_42035,2326,41.24,-77.64
US_PA_42037,1269,41.05,-76.4
US_PA_42039,2688,41.68,-80.11
US_PA_42041,1427,40.17,-77.27
US_PA_42043,1444,40.41,-76.79
US_PA_42045,494,39.92,-75.4
US_PA_42047,2155,41.42,-78.65
US_PA_42049,4036,42.1,-80.1
US_PA_42051,2067,39.92,-79.65
US_PA_42053,1117,41.52,-79.24
US_PA_42055,2001,39.93,-77.72
US_PA_42057,1134,39.92,-78.11
US_PA_42059,1497,39.86,-80.22
US_PA_42061,2303,40.41,-77.98
US_PA_42063,2161,40.65,-79.09
US_PA_42065,1701,41.13,-79
US_PA_42067,1019,40.53,-77.4
US_PA_42069,1203,41.44,-75.61
US_PA_42071,2548,40.04,-76.25
US_PA_42073,940,40.99,-80.33
US_PA_42075,939,40.37,-76.46
US_PA_42077,902,40.61,-75.59
US_PA_42079,2349,41.18,-75.99
US_PA_42081,3221,41.35,-77.06
US_PA_42083,2549,41.811111,-78.444722
US_PA_42085,1768,41.31,-80.25
US_PA_42087,1074,40.61,-77.62
US_PA_42089,1599,41.06,-75.34
US_PA_42091,1262,40.21,-75.37
US_PA_42093,343,41.03,-76.66
US_PA_42095,977,40.75,-75.31
US_PA_42097,1236,40.85,-76.71
US_PA_42099,1439,40.4,-77.27
US_PA_42101,143,40.01,-75.13
US_PA_42103,1468,41.33,-75.03
US_PA_42105,2801,41.74,-77.9
US_PA_42107,2027,40.7,-76.21
US_PA_42109,860,40.77,-77.08
US_PA_42111,2800,39.97,-79.03
US_PA_42113,1172,41.45,-76.51
US_PA_42115,2156,41.82133,-75.80068
US_PA_42117,2946,41.77,-77.25
US_PA_42119,821,40.96,-77.06
US_PA_42121,1769,41.4,-79.76
US_PA_42123,899,41.81,-79.27
US_PA_42125,861,40.19,-80.25
US_PA_42127,751,41.65,-75.31
US_PA_42129,1036,40.31,-79.47
US_PA_42131,405,41.52,-76.02
US_PA_42133,911,39.92,-76.73
US_PR,9104,18.25,-66.5
US_PR_72001,107,18.162778,-66.722222
US_PR_72003,0,18.379444,-67.188333
US_PR_72005,8,18.48029,-67.14472
US_PR_72007,78,18.256944,-66.103056
US_PR_72009,81,18.14,-66.266111
US_PR_72011,116,18.316111,-67.139722
US_PR_72013,46,18.470556,-66.720833
US_PR_72015,3,17.965833,-66.061389
US_PR_72017,94,18.450556,-66.538611
US_PR_72019,86,18.186667,-66.306389
US_PR_72021,70,18.383333,-66.15
US_PR_72023,6,18.086667,-67.145833
US_PR_72025,28,18.233333,-66.033333
US_PR_72027,61,18.483889,-66.845
US_PR_72029,73,18.379167,-65.901389
US_PR_72031,62,18.388889,-65.966667
US_PR_72033,18,18.441389,-66.118333
US_PR_72035,130,18.111944,-66.166111
US_PR_72037,200,18.26412,-65.6485
US_PR_72039,172,18.336111,-66.468889
US_PR_72041,94,18.175833,-66.161389
US_PR_72043,202,18.08,-66.358056
US_PR_72045,73,18.218056,-66.226111
US_PR_72047,109,18.304319,-66.327897
US_PR_72049,2,18.316667,-65.290278
US_PR_72051,60,18.458889,-66.267778
US_PR_72053,156,18.325833,-65.6525
US_PR_72054,26,18.373444,-66.560214
US_PR_72055,6,17.971667,-66.908056
US_PR_72057,106,17.98413,-66.11378
US_PR_72059,109,18.019167,-66.791944
US_PR_72061,31,18.366667,-66.1
US_PR_72063,73,18.254444,-65.973056
US_PR_72065,152,18.486389,-66.825556
US_PR_72067,29,18.139722,-67.1275
US_PR_72069,143,18.149722,-65.8275
US_PR_72071,238,18.513056,-67.07
US_PR_72073,102,18.218611,-66.591667
US_PR_72075,277,18.0525,-66.506667
US_PR_72077,68,18.2275,-65.921111
US_PR_72079,199,18.051939,-67.059719
US_PR_72081,3,18.295,-66.878611
US_PR_72083,114,18.251389,-66.993333
US_PR_72085,86,18.183056,-65.866389
US_PR_72087,1,18.434167,-65.892778
US_PR_72089,88,18.3725,-65.716667
US_PR_72091,145,18.4325,-66.484444
US_PR_72093,96,18.172094,-66.942284
US_PR_72095,72,18.007189,-65.899328
US_PR_72097,59,18.201111,-67.139722
US_PR_72099,133,18.394722,-67.113333
US_PR_72101,100,18.333333,-66.416667
US_PR_72103,60,18.23135,-65.75988
US_PR_72105,28,18.300833,-66.245
US_PR_72107,71,18.226944,-66.391111
US_PR_72109,59,18.006389,-66.015833
US_PR_72111,137,18.059375,-66.722544
US_PR_72113,118,18.002727,-66.607259
US_PR_72115,27,18.473889,-66.938611
US_PR_72117,29,18.340278,-67.251667
US_PR_72119,89,18.380278,-65.831389
US_PR_72121,96,18.079722,-66.960833
US_PR_72123,69,18.01746,-66.25378
US_PR_72125,7,18.078917,-67.040736
US_PR_72127,120,18.422258,-66.068326
US_PR_72129,137,18.189889,-65.968694
US_PR_72131,71,18.337222,-66.990556
US_PR_72133,188,17.966111,-66.405
US_PR_72135,71,18.388333,-66.248333
US_PR_72137,108,18.443889,-66.259722
US_PR_72139,55,18.362778,-66.0175
US_PR_72141,297,18.265556,-66.700556
US_PR_72143,71,18.412222,-66.331389
US_PR_72145,144,18.446111,-66.3875
US_PR_72147,136,18.125265,-65.432305
US_PR_72149,97,18.127222,-66.492222
US_PR_72151,215,18.050556,-65.879444
US_PR_72153,178,18.036944,-66.850278
US_RI,3144,41.7,-71.5
US_RI_44001,116,41.722603,-71.292175
US_RI_44003,487,41.704124,-71.47953
US_RI_44005,813,41.541954,-71.275848
US_RI_44007,1129,41.852848,-71.456161
US_RI_44009,1458,41.454544,-71.581154
US_SC,82931,34,-81
US_SC_45001,1324,34.23,-82.45
US_SC_45003,2798,33.55,-81.64
US_SC_45005,1069,32.99,-81.35
US_SC_45007,1962,34.52,-82.64
US_SC_45009,1024,33.22,-81.05
US_SC_45011,1443,33.26,-81.44
US_SC_45013,2390,32.35,-80.69
US_SC_45015,3181,33.2,-79.95
US_SC_45017,1016,33.67,-80.78
US_SC_45019,3517,32.82,-79.9
US_SC_45021,1029,35.05,-81.62
US_SC_45023,1518,34.69,-81.16
US_SC_45025,2087,34.64,-80.16
US_SC_45027,1802,33.66,-80.22
US_SC_45029,2935,32.84,-80.65
US_SC_45031,1468,34.33,-79.96
US_SC_45033,1053,34.39,-79.38
US_SC_45035,1494,33.08,-80.4
US_SC_45037,1312,33.77229,-81.96658
US_SC_45039,1839,34.4,-81.13
US_SC_45041,2082,34.02,-79.71
US_SC_45043,2681,33.41,-79.3
US_SC_45045,2059,34.89,-82.37
US_SC_45047,1199,34.16,-82.13
US_SC_45049,1457,32.78,-81.14
US_SC_45051,3250,33.91,-78.98
US_SC_45053,1512,32.44,-81.02
US_SC_45055,1916,34.34,-80.59
US_SC_45057,1438,34.69,-80.7
US_SC_45059,1875,34.48357,-82.00593
US_SC_45061,1065,34.16,-80.25
US_SC_45063,1963,33.9,-81.27
US_SC_45065,1020,33.9,-82.3
US_SC_45067,1280,34.08,-79.36
US_SC_45069,1257,34.6,-79.68
US_SC_45071,1676,34.29,-81.6
US_SC_45073,1745,34.75,-83.07
US_SC_45075,2922,33.44,-80.8
US_SC_45077,1326,34.89,-82.72
US_SC_45079,1999,34.0218,-80.90304
US_SC_45081,1196,34.01,-81.73
US_SC_45083,2122,34.93,-81.99
US_SC_45085,1766,33.92,-80.38
US_SC_45087,1336,34.69,-81.62
US_SC_45089,937,33.62,-79.73
US_SC_45091,696,34.97,-81.18
US_SD,199729,44.5,-100
US_SD_46003,1845,43.72,-98.57
US_SD_46005,3276,44.41,-98.28
US_SD_46007,3084,43.18,-101.66
US_SD_46009,1506,42.99,-97.88
US_SD_46011,2084,44.37,-96.79
US_SD_46013,4484,45.6,-98.35
US_SD_46015,2192,43.72,-99.06
US_SD_46017,1262,44.08,-99.2
US_SD_46019,5870,44.91,-103.49
US_SD_46021,1998,45.76,-100.05
US_SD_46023,2979,43.21,-98.59
US_SD_46025,2507,44.86,-97.73
US_SD_46027,1079,42.92,-96.97
US_SD_46029,1857,44.98,-97.18
US_SD_46031,6551,45.72,-101.18
US_SD_46033,4038,43.68,-103.46
US_SD_46035,1131,43.68,-98.16
US_SD_46037,2826,45.37,-97.61
US_SD_46039,1649,44.76,-96.67
US_SD_46041,6334,45.16,-100.88
US_SD_46043,1124,43.39,-98.36
US_SD_46045,2981,45.41,-99.21
US_SD_46047,4530,43.25,-103.52
US_SD_46049,2605,45.07,-99.15
US_SD_46051,1782,45.17,-96.77
US_SD_46053,2728,43.2,-99.18
US_SD_46055,4732,44.3,-101.53
US_SD_46057,1393,44.68,-97.2
US_SD_46059,1440,44.55,-99
US_SD_46061,1128,43.67482,-97.78734
US_SD_46063,6935,45.59,-103.5
US_SD_46065,2073,44.39,-99.99
US_SD_46067,2109,43.34,-97.75
US_SD_46069,2244,44.55,-99.48
US_SD_46071,1871,43.7,-101.64
US_SD_46073,1380,44.06,-98.62
US_SD_46075,2517,43.95,-100.69
US_SD_46077,2237,44.37,-97.49
US_SD_46079,1489,44.02,-97.12
US_SD_46081,2073,44.36,-103.79
US_SD_46083,1499,43.28,-96.72
US_SD_46085,4421,43.9,-99.85
US_SD_46087,1495,43.67,-97.36
US_SD_46089,2983,45.77,-99.22
US_SD_46091,2294,45.76,-97.6
US_SD_46093,9020,44.57,-102.71
US_SD_46095,3392,43.58,-100.76
US_SD_46097,1481,44.02,-97.61
US_SD_46099,2107,43.68,-96.79
US_SD_46101,1350,44.02,-96.67
US_SD_46102,5430,43.33,-102.55
US_SD_46103,7211,44.01,-102.82
US_SD_46105,7487,45.5,-102.48
US_SD_46107,2327,45.06,-99.95
US_SD_46109,2941,45.62,-96.95
US_SD_46111,1477,44.03,-98.09
US_SD_46115,3911,44.94,-98.35
US_SD_46117,3929,44.4,-100.75
US_SD_46119,2772,44.71,-100.13
US_SD_46121,3602,43.18,-100.73
US_SD_46123,4189,43.34,-99.88
US_SD_46125,1599,43.31,-97.15
US_SD_46127,1210,42.83,-96.65
US_SD_46129,745,45.43,-100.03
US_SD_46135,532,43.01,-97.39
US_SD_46137,1971,44.98,-101.67
US_TN,109247,36,-86
US_TN_47001,893,36.11,-84.2
US_TN_47003,1230,35.51,-86.46
US_TN_47005,1130,36.07,-88.07
US_TN_47007,1053,35.6,-85.21
US_TN_47009,1468,35.69,-83.93
US_TN_47011,859,35.15,-84.86
US_TN_47013,1290,36.41,-84.15
US_TN_47015,688,35.81,-86.06
US_TN_47017,1554,35.98,-88.45
US_TN_47019,900,36.3,-82.116667
US_TN_47021,795,36.27,-87.08
US_TN_47023,748,35.43,-88.61
US_TN_47025,1144,36.48,-83.66
US_TN_47027,671,36.55,-85.54
US_TN_47029,1148,35.93,-83.12
US_TN_47031,1125,35.49,-86.07
US_TN_47033,688,35.81,-89.13
US_TN_47035,1774,35.95,-85
US_TN_47037,1363,36.17,-86.78
US_TN_47039,893,35.61,-88.11
US_TN_47041,852,35.98,-85.83
US_TN_47043,1272,36.15,-87.36
US_TN_47045,1364,36.06,-89.41
US_TN_47047,1829,35.19,-89.41
US_TN_47049,1292,36.380556,-84.9325
US_TN_47051,1491,35.15,-86.1
US_TN_47053,1563,36,-88.93
US_TN_47055,1583,35.2,-87.04
US_TN_47057,783,36.28,-83.51
US_TN_47059,1616,36.17,-82.85
US_TN_47061,935,35.39,-85.72
US_TN_47063,456,36.22,-83.27
US_TN_47065,1491,35.18,-85.17
US_TN_47067,579,36.53,-83.22
US_TN_47069,1736,35.2,-89
US_TN_47071,1544,35.2,-88.19
US_TN_47073,1294,36.44,-82.95
US_TN_47075,1383,35.58,-89.29
US_TN_47077,1362,35.65,-88.39
US_TN_47079,1537,36.33,-88.3
US_TN_47081,1587,35.8,-87.47
US_TN_47083,536,36.28,-87.71
US_TN_47085,1442,36.03,-87.77
US_TN_47087,828,36.36,-85.67
US_TN_47089,814,36.05,-83.45
US_TN_47091,784,36.46,-81.86
US_TN_47093,1362,35.99,-83.94
US_TN_47095,502,36.34,-89.49
US_TN_47097,1313,35.76,-89.63
US_TN_47099,1600,35.22,-87.39
US_TN_47101,732,35.52,-87.49
US_TN_47103,1478,35.14,-86.59
US_TN_47105,641,35.73,-84.31
US_TN_47107,1119,35.42,-84.62
US_TN_47109,1453,35.18,-88.56
US_TN_47111,796,36.53,-86.01
US_TN_47113,1447,35.61,-88.84
US_TN_47115,1327,35.13,-85.61
US_TN_47117,974,35.47,-86.77
US_TN_47119,1594,35.62,-87.08
US_TN_47121,561,35.51,-84.81
US_TN_47123,1690,35.45,-84.25
US_TN_47125,1409,36.5,-87.38
US_TN_47127,338,35.28,-86.36
US_TN_47129,1353,36.13,-84.64
US_TN_47131,1438,36.36,-89.15
US_TN_47133,1126,36.34,-85.29
US_TN_47135,1095,35.64,-87.87
US_TN_47137,452,36.56,-85.08
US_TN_47139,1146,35.13,-84.52
US_TN_47141,1043,36.14,-85.5
US_TN_47143,871,35.61,-84.92
US_TN_47145,1023,35.87,-84.501667
US_TN_47147,1235,36.53,-86.87
US_TN_47149,1616,35.84,-86.42
US_TN_47151,1381,36.43,-84.51
US_TN_47153,689,35.37,-85.41
US_TN_47155,1113,35.78,-83.52
US_TN_47157,2030,35.18,-89.89
US_TN_47159,843,36.25,-85.96
US_TN_47161,1277,36.5,-87.84
US_TN_47163,1113,36.51,-82.3
US_TN_47165,1407,36.47,-86.46
US_TN_47167,1230,35.49,-89.76
US_TN_47169,302,36.39,-86.16
US_TN_47171,483,36.1,-82.43
US_TN_47173,640,36.28,-83.84
US_TN_47175,711,35.69,-85.46
US_TN_47177,434,35.68,-85.78
US_TN_47179,855,36.29,-82.5
US_TN_47181,736,35.24,-87.79
US_TN_47183,582,36.29,-88.72
US_TN_47185,379,35.93,-85.45
US_TN_47187,584,35.89,-86.9
US_TN_47189,583,36.16,-86.3
US_TX,696241,31,-100
US_TX_48001,2792,31.81,-95.65
US_TX_48003,3888,32.3,-102.64
US_TX_48005,2239,31.26,-94.61
US_TX_48007,1367,28.1,-96.99
US_TX_48009,2398,33.61,-98.69
US_TX_48011,2367,34.97,-101.35
US_TX_48013,3200,28.89,-98.53
US_TX_48015,1700,29.88,-96.28
US_TX_48017,2143,34.07,-102.83
US_TX_48019,2066,29.74,-99.23
US_TX_48021,2320,30.1,-97.31
US_TX_48023,2334,33.63,-99.22
US_TX_48025,2280,28.42,-97.74
US_TX_48027,2818,31.04,-97.48
US_TX_48029,3211,29.45,-98.52
US_TX_48031,1848,30.27,-98.4
US_TX_48033,2347,32.74,-101.43
US_TX_48035,2597,31.9,-97.63
US_TX_48037,2390,33.45,-94.42
US_TX_48039,4137,29.17,-95.44
US_TX_48041,1531,30.66,-96.3
US_TX_48043,16039,29.81185,-103.2517
US_TX_48045,2335,34.53,-101.21
US_TX_48047,2444,27.04,-98.21
US_TX_48049,2478,31.77,-99
US_TX_48051,1755,30.49,-96.62
US_TX_48053,2644,30.78,-98.18
US_TX_48055,1418,29.84,-97.61
US_TX_48057,2673,28.44,-96.61
US_TX_48059,2334,32.29,-99.37
US_TX_48061,3306,26.15,-97.45
US_TX_48063,526,32.97,-94.98
US_TX_48065,2393,35.41,-101.35
US_TX_48067,2487,33.07,-94.35
US_TX_48069,2329,34.53,-102.26
US_TX_48071,2258,29.7,-94.68
US_TX_48073,2750,31.84,-95.17
US_TX_48075,1848,34.54,-100.2
US_TX_48077,2891,33.79,-98.21
US_TX_48079,2008,33.6,-102.83
US_TX_48081,2403,31.88,-100.53
US_TX_48083,3319,31.77,-99.45
US_TX_48085,2294,33.18,-96.58
US_TX_48087,2380,34.97,-100.27
US_TX_48089,2521,29.62,-96.52
US_TX_48091,1488,29.81,-98.28
US_TX_48093,2454,31.95,-98.56
US_TX_48095,2574,31.33,-99.86
US_TX_48097,2328,33.633333,-97.216667
US_TX_48099,2737,31.39,-97.8
US_TX_48101,2335,34.08,-100.27
US_TX_48103,2035,31.41,-102.52
US_TX_48105,7271,30.73,-101.41
US_TX_48107,2335,33.61,-101.3
US_TX_48109,9875,31.45,-104.52
US_TX_48111,3899,36.29,-102.59
US_TX_48113,2353,32.77,-96.78
US_TX_48115,2336,32.74,-101.95
US_TX_48117,3878,34.97,-102.6
US_TX_48119,720,33.39,-95.67
US_TX_48121,2481,33.2,-97.12
US_TX_48123,2358,29.08,-97.36
US_TX_48125,2344,33.62,-100.78
US_TX_48127,3456,28.42,-99.75
US_TX_48129,2417,34.96,-100.81
US_TX_48131,4651,27.68,-98.52
US_TX_48133,2414,32.33,-98.83
US_TX_48135,2335,31.87,-102.54
US_TX_48137,5491,29.97,-100.3
US_TX_48139,2465,32.35,-96.79
US_TX_48141,2628,31.77,-106.24
US_TX_48143,2823,32.23,-98.22
US_TX_48145,2004,31.26,-96.93
US_TX_48147,2329,33.59,-96.11
US_TX_48149,2486,29.86,-96.93
US_TX_48151,2336,32.74,-100.4
US_TX_48153,2571,34.07,-101.3
US_TX_48155,1833,33.98,-99.78
US_TX_48157,2282,29.53,-95.77
US_TX_48159,763,33.18,-95.22
US_TX_48161,2311,31.7,-96.15
US_TX_48163,2983,28.86,-99.11
US_TX_48165,3892,32.74,-102.64
US_TX_48167,2261,29.38,-94.86
US_TX_48169,2321,33.18,-101.3
US_TX_48171,2749,30.31,-98.95
US_TX_48173,2333,31.87,-101.53
US_TX_48175,2226,28.65,-97.43
US_TX_48177,2771,29.45,-97.49
US_TX_48179,2407,35.41,-100.81
US_TX_48181,2536,33.62,-96.68
US_TX_48183,716,32.48,-94.81
US_TX_48185,2077,30.55,-95.98
US_TX_48187,1850,29.58,-97.95
US_TX_48189,2602,34.07,-101.83
US_TX_48191,2342,34.52,-100.69
US_TX_48193,2166,31.7,-98.11
US_TX_48195,2384,36.28,-101.35
US_TX_48197,1805,34.29,-99.75
US_TX_48199,2324,30.34,-94.39
US_TX_48201,4604,29.86,-95.39
US_TX_48203,2370,32.55,-94.37
US_TX_48205,3790,35.84,-102.61
US_TX_48207,2358,33.18,-99.73
US_TX_48209,1761,30.06,-98.03
US_TX_48211,2362,35.83,-100.28
US_TX_48213,2458,32.21,-95.85
US_TX_48215,4099,26.39672,-98.18107
US_TX_48217,2553,31.99,-97.13
US_TX_48219,2353,33.61,-102.34
US_TX_48221,1131,32.43,-97.83
US_TX_48223,2053,33.15,-95.56
US_TX_48225,3203,31.32,-95.43
US_TX_48227,2342,32.31,-101.44
US_TX_48229,11841,31.45,-105.37
US_TX_48231,2284,33.12,-96.09
US_TX_48233,2318,35.84,-101.36
US_TX_48235,2724,31.3,-100.98
US_TX_48237,2383,33.24,-98.18
US_TX_48239,2219,28.94,-96.58
US_TX_48241,2511,30.74,-94.03
US_TX_48243,5865,30.72,-104.13
US_TX_48245,2878,29.86,-94.14
US_TX_48247,2943,27.05,-98.68
US_TX_48249,2248,27.73,-98.09
US_TX_48251,1902,32.38,-97.36
US_TX_48253,2427,32.74,-99.88
US_TX_48255,1952,28.91,-97.86
US_TX_48257,2090,32.6,-96.28
US_TX_48259,1717,29.95,-98.7
US_TX_48261,5039,26.93,-97.62
US_TX_48263,2339,33.19,-100.77
US_TX_48265,2869,30.06,-99.35
US_TX_48267,3240,30.49,-99.75
US_TX_48269,2366,33.61,-100.25
US_TX_48271,3536,29.35,-100.42
US_TX_48273,2824,27.43,-97.66
US_TX_48275,2216,33.61,-99.74
US_TX_48277,2415,33.67,-95.57
US_TX_48279,2636,34.07,-102.35
US_TX_48281,1849,31.19,-98.24
US_TX_48283,3870,28.34,-99.1
US_TX_48285,2513,29.38,-96.94
US_TX_48287,1642,30.31,-96.96
US_TX_48289,2798,31.3,-96
US_TX_48291,3046,30.15,-94.81
US_TX_48293,2417,31.54,-96.58
US_TX_48295,2414,36.28,-100.27
US_TX_48297,2794,28.35,-98.13
US_TX_48299,2502,30.71,-98.68
US_TX_48301,1753,31.84,-103.57
US_TX_48303,2333,33.61,-101.82
US_TX_48305,2314,33.18,-101.82
US_TX_48307,2780,31.2,-99.35
US_TX_48309,2746,31.55,-97.2
US_TX_48311,2959,28.35,-98.57
US_TX_48313,1224,30.97,-95.93
US_TX_48315,1089,32.8,-94.36
US_TX_48317,2371,32.3,-101.96
US_TX_48319,2414,30.72,-99.22
US_TX_48321,4174,28.78,-96
US_TX_48323,3346,28.75,-100.32
US_TX_48325,3456,29.35,-99.11
US_TX_48327,2337,30.9,-99.82
US_TX_48329,2336,31.89,-102.02
US_TX_48331,1646,30.79,-96.98
US_TX_48333,1942,31.5,-98.59
US_TX_48335,2372,32.3,-100.92
US_TX_48337,2431,33.67,-97.73
US_TX_48339,2789,30.3,-95.5
US_TX_48341,2356,35.84,-101.89
US_TX_48343,670,33.12,-94.73
US_TX_48345,2564,34.08,-100.79
US_TX_48347,2540,31.61,-94.61
US_TX_48349,2813,32.05,-96.47
US_TX_48351,2433,30.78,-93.75
US_TX_48353,2367,32.31,-100.4
US_TX_48355,3021,27.74,-97.52
US_TX_48357,2378,36.28,-100.81
US_TX_48359,3889,35.4,-102.6
US_TX_48361,983,30.13,-93.89
US_TX_48363,2552,32.75318,-98.31302
US_TX_48365,2127,32.16,-94.31
US_TX_48367,2357,32.78,-97.81
US_TX_48369,2293,34.53,-102.78
US_TX_48371,12341,30.78,-102.72
US_TX_48373,2874,30.8,-94.83
US_TX_48375,2388,35.4,-101.89
US_TX_48377,9988,30,-104.23
US_TX_48379,670,32.87,-95.8
US_TX_48381,2389,34.97,-101.9
US_TX_48383,3044,31.36,-101.52
US_TX_48385,1813,29.84,-99.81
US_TX_48387,2739,33.62,-95.05
US_TX_48389,6843,31.32,-103.68
US_TX_48391,2120,28.32,-97.17
US_TX_48393,2394,35.83,-100.81
US_TX_48395,2242,31.03,-96.51
US_TX_48397,385,32.89,-96.41
US_TX_48399,2738,31.83,-99.97
US_TX_48401,2431,32.11,-94.76
US_TX_48403,1493,31.34,-93.85
US_TX_48405,1534,31.4,-94.18
US_TX_48407,1626,30.58,-95.16
US_TX_48409,1833,28.01,-97.52
US_TX_48411,2948,31.16,-98.81
US_TX_48413,3395,30.9,-100.54
US_TX_48415,2350,32.75,-100.92
US_TX_48417,2371,32.73,-99.35
US_TX_48419,2161,31.79,-94.14
US_TX_48421,2391,36.28,-101.89
US_TX_48423,2459,32.38,-95.27
US_TX_48425,497,32.22,-97.77
US_TX_48427,3184,26.57,-98.73
US_TX_48429,2387,32.74,-98.84
US_TX_48431,2392,31.82,-101.05
US_TX_48433,2383,33.18,-100.25
US_TX_48435,3767,30.5,-100.54
US_TX_48437,2333,34.53,-101.73
US_TX_48439,2324,32.77,-97.29
US_TX_48441,2381,32.31,-99.88
US_TX_48443,6107,30.23,-102.07
US_TX_48445,2308,33.17,-102.34
US_TX_48447,2439,33.18,-99.21
US_TX_48449,1103,33.22,-94.97
US_TX_48451,3990,31.41,-100.46
US_TX_48453,2650,30.33,-97.78
US_TX_48455,1849,31.09,-95.12
US_TX_48457,2423,30.77,-94.38
US_TX_48459,1535,32.73,-94.94
US_TX_48461,3216,31.36,-102.04
US_TX_48463,4037,29.35,-99.76
US_TX_48465,8372,29.89,-101.15
US_TX_48467,2226,32.56,-95.84
US_TX_48469,2302,28.8,-96.97
US_TX_48471,2076,30.74,-95.57
US_TX_48473,1343,30.01,-95.98
US_TX_48475,2165,31.51,-103.1
US_TX_48477,1609,30.21,-96.41
US_TX_48479,8743,27.77,-99.33
US_TX_48481,2835,29.28,-96.22
US_TX_48483,2371,35.4,-100.27
US_TX_48485,1639,33.99,-98.71
US_TX_48487,2533,34.08,-99.24
